Measure,Port Name,Year of Date,Value
Truck Containers Loaded,Del Rio,1997,30335
Truck Containers Loaded,Columbus,1997,666
Truck Containers Loaded,Calexico East,1997,47091
Truck Containers Loaded,Calexico,1997,33255
Truck Containers Loaded,Brownsville,1997,121913
Truck Containers Loaded,Andrade,1997,1060
Truck Containers Loaded,Tornillo,1996,0
Truck Containers Loaded,Tecate,1996,23081
Truck Containers Loaded,Sasabe,1996,629
Truck Containers Loaded,Santa Teresa,1996,6712
Truck Containers Loaded,San Ysidro,1996,0
Truck Containers Loaded,San Luis,1996,23652
Truck Containers Loaded,Roma,1996,5207
Truck Containers Loaded,Rio Grande City,1996,9284
Truck Containers Loaded,Progreso,1996,8142
Truck Containers Loaded,Presidio,1996,2018
Truck Containers Loaded,Otay Mesa,1996,270565
Truck Containers Loaded,Nogales,1996,155146
Truck Containers Loaded,Naco,1996,3767
Truck Containers Loaded,Lukeville,1996,282
Truck Containers Loaded,Laredo,1996,563145
Truck Containers Loaded,Hidalgo,1996,93660
Truck Containers Loaded,El Paso,1996,280867
Truck Containers Loaded,Eagle Pass,1996,34582
Truck Containers Loaded,Douglas,1996,8703
Truck Containers Loaded,Del Rio,1996,28053
Truck Containers Loaded,Columbus,1996,1496
Truck Containers Loaded,Calexico East,1996,0
Truck Containers Loaded,Calexico,1996,69368
Truck Containers Loaded,Brownsville,1996,113868
Truck Containers Loaded,Andrade,1996,1175
Trucks,Ysleta,2023,464695
Trucks,Tornillo,2023,7
Trucks,Tecate,2023,43960
Trucks,Santa Teresa,2023,108238
Trucks,San Luis,2023,33552
Trucks,Roma,2023,27890
Trucks,Rio Grande City,2023,30219
Trucks,Progreso,2023,28995
Trucks,Presidio,2023,7561
Trucks,Otay Mesa,2023,695255
Trucks,Nogales,2023,268468
Trucks,Naco,2023,1982
Trucks,Lukeville,2023,539
Trucks,Laredo,2023,1961155
Trucks,Hidalgo,2023,483429
Trucks,El Paso,2023,60347
Trucks,Eagle Pass,2023,147563
Trucks,Douglas,2023,18484
Trucks,Del Rio,2023,51673
Trucks,Columbus,2023,9949
Trucks,Calexico East,2023,309481
Trucks,Brownsville,2023,225779
Trucks,Ysleta,2022,650404
Trucks,Tecate,2022,65991
Trucks,Santa Teresa,2022,160970
Trucks,San Luis,2022,48883
Trucks,Roma,2022,39585
Trucks,Rio Grande City,2022,51458
Trucks,Progreso,2022,45567
Trucks,Presidio,2022,10882
Trucks,Otay Mesa,2022,1052286
Trucks,Nogales,2022,370773
Trucks,Naco,2022,2921
Trucks,Lukeville,2022,835
Trucks,Laredo,2022,2799601
Trucks,Hidalgo,2022,673836
Trucks,El Paso,2022,161439
Trucks,Eagle Pass,2022,205201
Trucks,Douglas,2022,29436
Trucks,Del Rio,2022,77487
Trucks,Columbus,2022,19369
Trucks,Calexico East,2022,453776
Trucks,Brownsville,2022,337700
Trucks,Ysleta,2021,668950
Trucks,Tecate,2021,69125
Trucks,Santa Teresa,2021,154147
Trucks,San Luis,2021,49198
Trucks,Roma,2021,33019
Trucks,Rio Grande City,2021,46845
Trucks,Progreso,2021,54946
Trucks,Presidio,2021,10731
Trucks,Otay Mesa,2021,936628
Trucks,Nogales,2021,379106
Trucks,Naco,2021,3974
Trucks,Lukeville,2021,684
Trucks,Laredo,2021,2568471
Trucks,Hidalgo,2021,687659
Trucks,El Paso,2021,179983
Trucks,Eagle Pass,2021,198083
Trucks,Douglas,2021,28745
Trucks,Del Rio,2021,73135
Trucks,Columbus,2021,22039
Trucks,Calexico East,2021,435253
Trucks,Brownsville,2021,348579
Trucks,Ysleta,2020,483732
Trucks,Tecate,2020,64587
Trucks,Santa Teresa,2020,140708
Trucks,San Luis,2020,41153
Trucks,Roma,2020,23146
Trucks,Rio Grande City,2020,40582
Trucks,Progreso,2020,52509
Trucks,Presidio,2020,9177
Trucks,Otay Mesa,2020,927714
Trucks,Nogales,2020,352037
Trucks,Naco,2020,3582
Trucks,Lukeville,2020,479
Trucks,Laredo,2020,2319901
Trucks,Hidalgo,2020,671506
Trucks,El Paso,2020,273228
Trucks,Eagle Pass,2020,173975
Trucks,Douglas,2020,25922
Trucks,Del Rio,2020,68511
Trucks,Columbus,2020,19914
Trucks,Calexico East,2020,393849
Trucks,Brownsville,2020,280172
Trucks,Tecate,2019,65212
Trucks,Santa Teresa,2019,133927
Trucks,San Luis,2019,36885
Trucks,Roma,2019,12412
Trucks,Rio Grande City,2019,41108
Trucks,Progreso,2019,54800
Trucks,Presidio,2019,10198
Trucks,Otay Mesa,2019,948630
Trucks,Nogales,2019,349377
Trucks,Naco,2019,3439
Trucks,Lukeville,2019,315
Trucks,Laredo,2019,2364681
Trucks,Hidalgo,2019,651579
Trucks,El Paso,2019,792441
Trucks,Eagle Pass,2019,179832
Trucks,Douglas,2019,26588
Trucks,Del Rio,2019,75493
Trucks,Columbus,2019,16754
Trucks,Calexico East,2019,389046
Trucks,Brownsville,2019,287538
Trucks,Tecate,2018,61778
Trucks,Santa Teresa,2018,114988
Trucks,San Luis,2018,28211
Trucks,Roma,2018,8111
Trucks,Rio Grande City,2018,38094
Trucks,Progreso,2018,50795
Trucks,Presidio,2018,8829
Trucks,Otay Mesa,2018,962577
Trucks,Nogales,2018,337179
Trucks,Naco,2018,2997
Trucks,Lukeville,2018,298
Trucks,Laredo,2018,2313967
Trucks,Hidalgo,2018,647157
Trucks,El Paso,2018,810935
Trucks,Eagle Pass,2018,173105
Trucks,Douglas,2018,27804
Trucks,Del Rio,2018,78328
Trucks,Columbus,2018,14502
Trucks,Calexico East,2018,376079
Trucks,Brownsville,2018,255169
Trucks,Tornillo,2017,104
Trucks,Tecate,2017,59128
Trucks,Santa Teresa,2017,114876
Trucks,San Luis,2017,31940
Trucks,Roma,2017,7608
Trucks,Rio Grande City,2017,37521
Trucks,Progreso,2017,52516
Trucks,Presidio,2017,8697
Trucks,Otay Mesa,2017,929614
Trucks,Nogales,2017,333941
Trucks,Naco,2017,3424
Trucks,Lukeville,2017,206
Trucks,Laredo,2017,2182984
Trucks,Hidalgo,2017,620236
Trucks,El Paso,2017,779410
Trucks,Eagle Pass,2017,169578
Trucks,Douglas,2017,30649
Trucks,Del Rio,2017,74207
Trucks,Columbus,2017,14114
Trucks,Calexico East,2017,360833
Trucks,Brownsville,2017,228188
Trucks,Tornillo,2016,173
Trucks,Tecate,2016,56269
Trucks,Sasabe,2016,0
Trucks,Santa Teresa,2016,113889
Trucks,San Ysidro,2016,0
Trucks,San Luis,2016,31338
Trucks,Roma,2016,7494
Trucks,Rio Grande City,2016,35996
Trucks,Progreso,2016,48983
Trucks,Presidio,2016,7561
Trucks,Otay Mesa,2016,899336
Trucks,Nogales,2016,335737
Trucks,Naco,2016,3287
Trucks,Lukeville,2016,154
Trucks,Laredo,2016,2083964
Trucks,Hidalgo,2016,568235
Trucks,El Paso,2016,763868
Trucks,Eagle Pass,2016,159538
Trucks,Douglas,2016,30815
Trucks,Del Rio,2016,74290
Trucks,Columbus,2016,14796
Trucks,Calexico East,2016,349727
Trucks,Calexico,2016,0
Trucks,Brownsville,2016,217331
Trucks,Boquillas,2016,0
Trucks,Andrade,2016,0
Trucks,Tornillo,2015,0
Trucks,Tecate,2015,52090
Trucks,Sasabe,2015,0
Trucks,Santa Teresa,2015,102315
Trucks,San Ysidro,2015,0
Trucks,San Luis,2015,33712
Trucks,Roma,2015,7870
Trucks,Rio Grande City,2015,30890
Trucks,Progreso,2015,36940
Trucks,Presidio,2015,8827
Trucks,Otay Mesa,2015,829581
Trucks,Nogales,2015,319747
Trucks,Naco,2015,2988
Trucks,Lukeville,2015,106
Trucks,Laredo,2015,2015773
Trucks,Hidalgo,2015,546259
Trucks,El Paso,2015,747702
Trucks,Eagle Pass,2015,141592
Trucks,Douglas,2015,32104
Trucks,Del Rio,2015,70009
Trucks,Columbus,2015,14233
Trucks,Calexico East,2015,337474
Trucks,Calexico,2015,0
Trucks,Brownsville,2015,205159
Trucks,Boquillas,2015,0
Trucks,Andrade,2015,0
Trucks,Tornillo,2014,0
Trucks,Tecate,2014,52239
Trucks,Sasabe,2014,0
Trucks,Santa Teresa,2014,87597
Trucks,San Ysidro,2014,0
Trucks,San Luis,2014,31968
Trucks,Roma,2014,7556
Trucks,Rio Grande City,2014,32459
Trucks,Progreso,2014,41416
Trucks,Presidio,2014,10584
Trucks,Otay Mesa,2014,810193
Trucks,Nogales,2014,312010
Trucks,Naco,2014,3601
Trucks,Lukeville,2014,68
Trucks,Laredo,2014,1947846
Trucks,Hidalgo,2014,530093
Trucks,El Paso,2014,759125
Trucks,Eagle Pass,2014,136506
Trucks,Douglas,2014,33104
Trucks,Del Rio,2014,69048
Trucks,Columbus,2014,13923
Trucks,Calexico East,2014,325243
Trucks,Calexico,2014,0
Trucks,Brownsville,2014,209989
Trucks,Andrade,2014,0
Trucks,Tornillo,2013,0
Trucks,Tecate,2013,47762
Trucks,Sasabe,2013,0
Trucks,Santa Teresa,2013,80944
Trucks,San Ysidro,2013,0
Trucks,San Luis,2013,33402
Trucks,Roma,2013,7479
Trucks,Rio Grande City,2013,27120
Trucks,Progreso,2013,42761
Trucks,Presidio,2013,9546
Trucks,Otay Mesa,2013,769886
Trucks,Nogales,2013,311669
Trucks,Naco,2013,3947
Trucks,Lukeville,2013,53
Trucks,Laredo,2013,1846282
Trucks,Hidalgo,2013,510706
Trucks,El Paso,2013,738914
Trucks,Eagle Pass,2013,118363
Trucks,Douglas,2013,32497
Trucks,Del Rio,2013,67718
Trucks,Columbus,2013,11980
Trucks,Calexico East,2013,325690
Trucks,Calexico,2013,0
Trucks,Brownsville,2013,208148
Trucks,Andrade,2013,0
Trucks,Tornillo,2012,0
Trucks,Tecate,2012,43245
Trucks,Sasabe,2012,0
Trucks,Santa Teresa,2012,80744
Trucks,San Ysidro,2012,0
Trucks,San Luis,2012,34891
Trucks,Roma,2012,7139
Trucks,Rio Grande City,2012,29277
Trucks,Progreso,2012,44510
Trucks,Presidio,2012,11373
Trucks,Otay Mesa,2012,778929
Trucks,Nogales,2012,307626
Trucks,Naco,2012,3728
Trucks,Lukeville,2012,22
Trucks,Laredo,2012,1789546
Trucks,Hidalgo,2012,481620
Trucks,El Paso,2012,724964
Trucks,Eagle Pass,2012,117375
Trucks,Douglas,2012,31636
Trucks,Del Rio,2012,65477
Trucks,Columbus,2012,10931
Trucks,Calexico East,2012,322424
Trucks,Calexico,2012,0
Trucks,Brownsville,2012,218187
Trucks,Andrade,2012,279
Trucks,Tornillo,2011,0
Trucks,Tecate,2011,51930
Trucks,Sasabe,2011,0
Trucks,Santa Teresa,2011,71362
Trucks,San Ysidro,2011,0
Trucks,San Luis,2011,34190
Trucks,Roma,2011,6921
Trucks,Rio Grande City,2011,24323
Trucks,Progreso,2011,42494
Trucks,Presidio,2011,8654
Trucks,Otay Mesa,2011,744929
Trucks,Nogales,2011,287091
Trucks,Naco,2011,3376
Trucks,Lukeville,2011,33
Trucks,Laredo,2011,1695916
Trucks,Hidalgo,2011,453235
Trucks,El Paso,2011,714699
Trucks,Eagle Pass,2011,106046
Trucks,Douglas,2011,29883
Trucks,Del Rio,2011,62723
Trucks,Columbus,2011,9258
Trucks,Calexico East,2011,312973
Trucks,Calexico,2011,0
Trucks,Brownsville,2011,208021
Trucks,Andrade,2011,319
Trucks,Tornillo,2010,0
Trucks,Tecate,2010,55208
Trucks,Sasabe,2010,0
Trucks,Santa Teresa,2010,78879
Trucks,San Ysidro,2010,0
Trucks,San Luis,2010,37103
Trucks,Roma,2010,6417
Trucks,Rio Grande City,2010,21503
Trucks,Progreso,2010,43327
Trucks,Presidio,2010,9298
Trucks,Otay Mesa,2010,729605
Trucks,Nogales,2010,307510
Trucks,Naco,2010,2512
Trucks,Lukeville,2010,90
Trucks,Laredo,2010,1585682
Trucks,Hidalgo,2010,459331
Trucks,El Paso,2010,710363
Trucks,Eagle Pass,2010,95028
Trucks,Douglas,2010,25504
Trucks,Del Rio,2010,55852
Trucks,Columbus,2010,8411
Trucks,Calexico East,2010,303552
Trucks,Calexico,2010,0
Trucks,Brownsville,2010,207408
Trucks,Andrade,2010,342
Trucks,Tornillo,2009,0
Trucks,Tecate,2009,65039
Trucks,Sasabe,2009,120
Trucks,Santa Teresa,2009,57410
Trucks,San Ysidro,2009,0
Trucks,San Luis,2009,39644
Trucks,Roma,2009,6905
Trucks,Rio Grande City,2009,26597
Trucks,Progreso,2009,45980
Trucks,Presidio,2009,7040
Trucks,Otay Mesa,2009,684425
Trucks,Nogales,2009,276877
Trucks,Naco,2009,1661
Trucks,Lukeville,2009,297
Trucks,Laredo,2009,1382319
Trucks,Hidalgo,2009,419426
Trucks,El Paso,2009,644272
Trucks,Eagle Pass,2009,83254
Trucks,Douglas,2009,25162
Trucks,Del Rio,2009,49500
Trucks,Columbus,2009,8771
Trucks,Calexico East,2009,276894
Trucks,Calexico,2009,0
Trucks,Brownsville,2009,189588
Trucks,Andrade,2009,284
Trucks,Tornillo,2008,0
Trucks,Tecate,2008,75595
Trucks,Sasabe,2008,362
Trucks,Santa Teresa,2008,45856
Trucks,San Ysidro,2008,0
Trucks,San Luis,2008,43791
Trucks,Roma,2008,7573
Trucks,Rio Grande City,2008,30461
Trucks,Progreso,2008,44440
Trucks,Presidio,2008,6197
Trucks,Otay Mesa,2008,776972
Trucks,Nogales,2008,303757
Trucks,Naco,2008,2446
Trucks,Lukeville,2008,432
Trucks,Laredo,2008,1555197
Trucks,Hidalgo,2008,476000
Trucks,El Paso,2008,758856
Trucks,Eagle Pass,2008,101991
Trucks,Douglas,2008,25062
Trucks,Del Rio,2008,57182
Trucks,Columbus,2008,5379
Trucks,Calexico East,2008,325975
Trucks,Calexico,2008,0
Trucks,Brownsville,2008,222316
Trucks,Andrade,2008,412
Trucks,Tornillo,2007,0
Trucks,Tecate,2007,77320
Trucks,Sasabe,2007,296
Trucks,Santa Teresa,2007,40267
Trucks,San Ysidro,2007,0
Trucks,San Luis,2007,42716
Trucks,Roma,2007,8066
Trucks,Rio Grande City,2007,34263
Trucks,Progreso,2007,40796
Trucks,Presidio,2007,7158
Trucks,Otay Mesa,2007,738765
Trucks,Nogales,2007,295267
Trucks,Naco,2007,4628
Trucks,Lukeville,2007,481
Trucks,Laredo,2007,1563836
Trucks,Hidalgo,2007,486756
Trucks,El Paso,2007,782936
Trucks,Eagle Pass,2007,100227
Trucks,Douglas,2007,26718
Trucks,Del Rio,2007,63460
Trucks,Columbus,2007,5695
Trucks,Calexico East,2007,323348
Trucks,Calexico,2007,0
Trucks,Brownsville,2007,239023
Trucks,Andrade,2007,478
Trucks,Tornillo,2006,0
Trucks,Tecate,2006,73441
Trucks,Sasabe,2006,392
Trucks,Santa Teresa,2006,36905
Trucks,San Ysidro,2006,0
Trucks,San Luis,2006,45851
Trucks,Roma,2006,8502
Trucks,Rio Grande City,2006,43199
Trucks,Progreso,2006,31533
Trucks,Presidio,2006,7143
Trucks,Otay Mesa,2006,749472
Trucks,Nogales,2006,289590
Trucks,Naco,2006,4052
Trucks,Lukeville,2006,654
Trucks,Laredo,2006,1518989
Trucks,Hidalgo,2006,457825
Trucks,El Paso,2006,744951
Trucks,Eagle Pass,2006,97567
Trucks,Douglas,2006,27951
Trucks,Del Rio,2006,65487
Trucks,Columbus,2006,5326
Trucks,Calexico East,2006,307291
Trucks,Calexico,2006,0
Trucks,Brownsville,2006,243116
Trucks,Andrade,2006,1279
Trucks,Tornillo,2005,0
Trucks,Tecate,2005,69586
Trucks,Sasabe,2005,499
Trucks,Santa Teresa,2005,34076
Trucks,San Ysidro,2005,0
Trucks,San Luis,2005,45898
Trucks,Roma,2005,8345
Trucks,Rio Grande City,2005,46308
Trucks,Progreso,2005,23807
Trucks,Presidio,2005,7467
Trucks,Otay Mesa,2005,730253
Trucks,Nogales,2005,266233
Trucks,Naco,2005,4452
Trucks,Lukeville,2005,944
Trucks,Laredo,2005,1455607
Trucks,Hidalgo,2005,491077
Trucks,El Paso,2005,740654
Trucks,Eagle Pass,2005,97729
Trucks,Douglas,2005,28418
Trucks,Del Rio,2005,64075
Trucks,Columbus,2005,4588
Trucks,Calexico East,2005,320212
Trucks,Calexico,2005,0
Trucks,Brownsville,2005,234640
Trucks,Andrade,2005,2733
Trucks,Tornillo,2004,0
Trucks,Tecate,2004,69670
Trucks,Sasabe,2004,546
Trucks,Santa Teresa,2004,29185
Trucks,San Ysidro,2004,0
Trucks,San Luis,2004,41184
Trucks,Roma,2004,8510
Trucks,Rio Grande City,2004,40815
Trucks,Progreso,2004,23064
Trucks,Presidio,2004,7433
Trucks,Otay Mesa,2004,726164
Trucks,Nogales,2004,247553
Trucks,Naco,2004,5131
Trucks,Lukeville,2004,636
Trucks,Laredo,2004,1391850
Trucks,Hidalgo,2004,454351
Trucks,El Paso,2004,719545
Trucks,Eagle Pass,2004,100100
Trucks,Douglas,2004,28146
Trucks,Del Rio,2004,64061
Trucks,Columbus,2004,4531
Trucks,Calexico East,2004,312227
Trucks,Calexico,2004,0
Trucks,Brownsville,2004,226289
Trucks,Andrade,2004,2697
Trucks,Tornillo,2003,0
Trucks,Tecate,2003,59363
Trucks,Sasabe,2003,1324
Trucks,Santa Teresa,2003,28674
Trucks,San Ysidro,2003,0
Trucks,San Luis,2003,37975
Trucks,Roma,2003,7633
Trucks,Rio Grande City,2003,35523
Trucks,Progreso,2003,19571
Trucks,Presidio,2003,5720
Trucks,Otay Mesa,2003,697152
Trucks,Nogales,2003,243365
Trucks,Naco,2003,3643
Trucks,Lukeville,2003,821
Trucks,Laredo,2003,1354229
Trucks,Hidalgo,2003,406064
Trucks,El Paso,2003,659614
Trucks,Eagle Pass,2003,88272
Trucks,Douglas,2003,26122
Trucks,Del Rio,2003,65609
Trucks,Columbus,2003,4589
Trucks,Calexico East,2003,261140
Trucks,Calexico,2003,0
Trucks,Brownsville,2003,229389
Trucks,Andrade,2003,2253
Trucks,Tornillo,2002,0
Trucks,Tecate,2002,57655
Trucks,Sasabe,2002,2007
Trucks,Santa Teresa,2002,27951
Trucks,San Ysidro,2002,0
Trucks,San Luis,2002,37671
Trucks,Roma,2002,9953
Trucks,Rio Grande City,2002,26330
Trucks,Progreso,2002,23886
Trucks,Presidio,2002,6605
Trucks,Otay Mesa,2002,731291
Trucks,Nogales,2002,242237
Trucks,Naco,2002,4078
Trucks,Lukeville,2002,1552
Trucks,Laredo,2002,1441653
Trucks,Hidalgo,2002,390282
Trucks,El Paso,2002,705199
Trucks,Eagle Pass,2002,89856
Trucks,Douglas,2002,24362
Trucks,Del Rio,2002,72039
Trucks,Columbus,2002,4652
Trucks,Calexico East,2002,276390
Trucks,Calexico,2002,0
Trucks,Brownsville,2002,248869
Trucks,Andrade,2002,2075
Trucks,Tornillo,2001,108
Trucks,Tecate,2001,60887
Trucks,Sasabe,2001,1995
Trucks,Santa Teresa,2001,29820
Trucks,San Ysidro,2001,0
Trucks,San Luis,2001,40032
Trucks,Roma,2001,11953
Trucks,Rio Grande City,2001,25724
Trucks,Progreso,2001,19844
Trucks,Presidio,2001,7104
Trucks,Otay Mesa,2001,708446
Trucks,Nogales,2001,249237
Trucks,Naco,2001,8949
Trucks,Lukeville,2001,4357
Trucks,Laredo,2001,1403914
Trucks,Hidalgo,2001,368395
Trucks,El Paso,2001,660583
Trucks,Eagle Pass,2001,97658
Trucks,Douglas,2001,31520
Trucks,Del Rio,2001,59942
Trucks,Columbus,2001,4396
Trucks,Calexico East,2001,256715
Trucks,Calexico,2001,0
Trucks,Brownsville,2001,251613
Trucks,Andrade,2001,1767
Trucks,Tornillo,2000,214
Trucks,Tecate,2000,62878
Trucks,Sasabe,2000,2652
Trucks,Santa Teresa,2000,31946
Trucks,San Ysidro,2000,0
Trucks,San Luis,2000,40348
Trucks,Roma,2000,13276
Trucks,Rio Grande City,2000,24065
Trucks,Progreso,2000,12001
Trucks,Presidio,2000,8734
Trucks,Otay Mesa,2000,688340
Trucks,Nogales,2000,254694
Trucks,Naco,2000,9137
Trucks,Lukeville,2000,3840
Trucks,Laredo,2000,1493073
Trucks,Hidalgo,2000,374150
Trucks,El Paso,2000,720406
Trucks,Eagle Pass,2000,106892
Trucks,Douglas,2000,33594
Trucks,Del Rio,2000,61228
Trucks,Columbus,2000,4545
Trucks,Calexico East,2000,278811
Trucks,Calexico,2000,0
Trucks,Brownsville,2000,299238
Trucks,Andrade,2000,1517
Trucks,Tornillo,1999,170
